date,tic,open,high,low,close,volume,macd,macds,macdh,macd.1,macd_signal,macd_hist,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_100,ema_200,sma_5,sma_10,sma_15,sma_20,sma_30,sma_50,sma_60,sma_100,sma_200,wma_10,wma_20,wma_30,dema_10,dema_20,dema_30,tema_10,tema_20,tema_30,trix,trix_signal,rsi_6,rsi_9,rsi_12,rsi_14,rsi_21,rsi_24,cci_14,cci_20,roc_12,roc_25,mom_10,mom_14,mom_20,willr_14,willr_21,stoch_k_9,stoch_d_9,stoch_j_9,stoch_k_14,stoch_d_14,stoch_j_14,uo,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_14,atr_21,std_10,std_20,std_30,kc_upper,kc_lower,dc_upper,dc_lower,dc_middle,obv,vol_ma_5,vol_ma_10,vol_ma_20,vol_ratio,mfi,ad_line,vwap,cmf,adx,pos_di,neg_di,aroon_up,aroon_down,aroon_osc,pivot,r1,r2,s1,s2,sar,price_change,price_change_pct,true_range,typical_price,median_price,weighted_close,intraday_intensity
2020-12-09,AAPL,124.53,125.95,121.0,121.78,115089200,0.75,0.63,0.12,2.5,1.84,0.67,122.74,122.56,121.76,121.17,120.62,119.9,118.95,118.12,117.69,117.27,116.92,116.64,116.41,116.04,115.24,114.57,123.02,121.26,,,,,,,,122.42,,,123.75,122.05,120.47,124.16,123.77,122.4,0.22,0.13,42.06,72.8,76.81,,,,,,,,6.61,,,,,57.14,81.39,8.64,,,,,,,,,,,,,2.72,,,2.97,,,,,,,,519827600,88250940.0,95058780.0,,,,63981392.84,119.98,,,,,,,,124.15,125.21,126.04,123.32,122.26,116.51,-2.6,-2.09,4.95,122.91,123.48,122.63,-78818664.24
2020-12-10,AAPL,120.5,123.87,120.15,123.24,81312200,0.75,0.65,0.1,2.53,1.97,0.55,122.99,122.78,122.09,121.55,121.02,120.32,119.36,118.5,118.05,117.6,117.23,116.93,116.68,116.28,115.4,114.66,123.08,121.98,,,,,,,,122.78,,,123.96,122.53,120.98,124.17,124.16,122.94,0.24,0.15,51.14,74.61,78.89,,,,,,8.25,,7.21,,,,,70.35,73.79,63.47,,,,,,,,,,,,,2.62,,,2.38,,,,,,,,601139800,88719860.0,95540080.0,,,,117752363.81,120.14,,,,,,,,122.91,124.82,127.86,119.87,117.96,117.64,1.46,1.2,3.72,122.42,122.01,122.62,53770970.97
2020-12-11,AAPL,122.43,122.76,120.55,122.41,86939800,0.69,0.66,0.03,2.45,2.07,0.38,122.7,122.66,122.16,121.7,121.24,120.58,119.65,118.79,118.33,117.87,117.49,117.17,116.9,116.48,115.53,114.74,123.11,122.56,,,,,,,,122.86,,,123.81,122.78,121.34,123.72,124.22,123.24,0.26,0.17,46.56,64.14,72.97,75.06,,,33.29,,6.29,,5.82,,,-26.5,,40.4,55.97,9.28,73.5,,,,,,,,,,,,2.65,2.86,,1.44,,,125.36,113.93,,,,514200000,90455740.0,99564930.0,,,61.51,177154670.6,120.25,,,25.37,11.97,,,,122.42,124.69,126.14,120.97,118.7,118.64,-0.83,-0.67,2.69,121.91,121.66,122.03,59402306.79
2020-12-14,AAPL,122.6,123.35,121.54,121.78,79184500,0.6,0.65,-0.05,2.31,2.12,0.19,122.24,122.37,122.07,121.72,121.32,120.73,119.85,119.01,118.56,118.08,117.69,117.37,117.09,116.65,115.66,114.81,122.72,122.83,120.6,,,,,,,122.72,,,123.45,122.87,121.57,123.08,124.07,123.36,0.26,0.19,46.93,44.68,68.51,72.39,,,34.4,,4.96,,2.73,7.93,,-31.21,,28.1,46.29,-8.26,68.79,,,,,,,,,,,,2.69,2.71,,0.83,,,125.27,114.43,,,,435015500,88950240.0,90542360.0,,,63.86,118969375.02,120.36,,,28.3,12.62,,,,121.91,123.26,124.12,121.05,119.7,119.51,-0.63,-0.51,1.81,122.22,122.44,122.11,-58185295.58
2020-12-15,AAPL,124.34,127.9,124.13,127.88,157243700,0.9,0.7,0.2,2.66,2.23,0.44,125.06,124.2,123.36,122.84,122.33,121.62,120.61,119.67,119.16,118.63,118.19,117.83,117.52,117.02,115.9,114.94,123.42,123.35,121.54,,,,,,,123.64,,,125.17,124.04,122.54,125.36,125.49,124.56,0.28,0.21,66.86,66.46,76.79,78.26,,,164.86,,9.68,,5.16,12.71,,-0.16,,99.74,56.08,187.06,99.84,80.71,138.11,,,,,,,,,,3.36,2.91,,1.8,,,126.44,114.78,,,,592259200,103953880.0,93493910.0,,,73.25,274544706.85,120.98,,,37.47,8.89,,,,122.22,122.91,124.03,121.1,120.41,120.29,6.1,5.01,6.12,126.64,126.02,126.95,155575331.83
2020-12-16,AAPL,127.41,128.37,126.56,127.81,98208600,1.11,0.78,0.32,2.9,2.36,0.54,126.43,125.41,124.35,123.74,123.17,122.4,121.3,120.27,119.72,119.14,118.66,118.26,117.92,117.37,116.14,115.06,124.62,123.82,122.38,,,,,,,124.45,,,126.39,125.02,123.4,126.8,126.6,125.58,0.3,0.23,64.67,66.78,73.45,77.14,,,192.31,,7.36,,4.73,11.78,,-4.61,,93.19,73.68,132.21,95.39,88.01,110.16,,,,,,,,,,3.28,2.93,,2.28,,,127.16,115.44,,,,494050600,100577760.0,94414350.0,,,73.83,311983344.42,121.36,,,36.21,8.85,,,,126.64,129.14,130.41,125.37,122.87,121.35,-0.07,-0.05,1.81,127.58,127.46,127.64,37438637.57
2020-12-17,AAPL,128.9,129.58,128.04,128.7,94359800,1.31,0.89,0.42,3.13,2.52,0.61,127.57,126.5,125.32,124.64,124.02,123.18,122.0,120.89,120.29,119.67,119.15,118.71,118.34,117.74,116.38,115.2,125.72,124.4,123.22,,,,,,,125.34,,,127.55,126.01,124.29,128.09,127.69,126.61,0.31,0.24,84.67,71.92,68.81,77.49,,,186.36,,4.87,,5.76,12.11,,-6.89,,90.67,94.53,82.94,93.11,96.11,87.1,,,,,,,,,,3.27,2.95,,2.71,,,127.91,116.1,,,,588410400,103187280.0,95953570.0,,,74.82,298503372.99,121.75,,,37.07,8.78,,,,127.58,128.6,129.39,126.79,125.77,122.48,0.89,0.7,1.77,128.77,128.81,128.76,-13479971.43
2020-12-18,AAPL,128.96,129.1,126.12,126.66,192541500,1.32,0.98,0.34,3.11,2.63,0.47,127.11,126.56,125.62,125.01,124.43,123.62,122.45,121.32,120.71,120.06,119.52,119.06,118.67,118.04,116.59,115.31,126.57,124.84,123.9,,,,,,,125.75,,,127.69,126.47,124.83,127.95,128.01,127.11,0.33,0.26,66.19,59.54,60.18,67.61,,,106.86,,2.91,,4.41,7.61,,-30.51,,69.03,84.3,38.51,69.49,86.0,36.47,,,,,,,,,,2.99,2.85,,2.68,,,128.16,116.74,,,,395868900,124307620.0,107381680.0,,,61.83,175742013.93,122.29,,,29.66,13.89,,,,128.77,129.51,130.31,127.97,127.23,123.75,-2.04,-1.59,2.98,127.29,127.61,127.14,-122761359.06
2020-12-21,AAPL,125.02,128.31,123.45,128.23,121251600,1.41,1.06,0.35,3.18,2.74,0.44,127.67,127.11,126.2,125.6,125.01,124.19,123.0,121.83,121.19,120.51,119.94,119.46,119.04,118.37,116.82,115.44,127.86,125.29,124.51,122.42,,,,,,126.36,124.53,,128.27,127.14,125.5,128.47,128.63,127.81,0.34,0.28,75.75,61.89,63.91,64.12,,,70.6,96.13,4.3,,4.48,5.51,,-14.32,,85.68,81.8,93.46,85.68,82.76,91.53,,131.24,113.59,14.42,0.83,,,,,3.15,2.88,,2.85,4.41,,128.77,117.23,129.58,112.59,121.08,517120500,132721040.0,110835640.0,105173150.0,1.15,53.24,293001791.71,122.54,0.14,,23.15,20.35,,,,127.29,128.47,130.27,125.49,124.31,129.58,1.57,1.24,4.86,126.66,125.88,127.06,117259777.78
2020-12-22,AAPL,131.61,134.41,129.65,131.88,168904800,1.71,1.19,0.51,3.49,2.89,0.6,129.78,128.7,127.46,126.74,126.07,125.16,123.84,122.58,121.88,121.14,120.52,120.0,119.55,118.81,117.12,115.61,128.66,126.04,125.12,123.32,,,,,,127.56,125.43,,129.86,128.35,126.56,130.39,130.04,129.07,0.36,0.29,85.27,79.29,71.92,69.3,78.15,,174.84,186.15,7.88,,7.5,8.8,18.03,-17.74,-11.59,82.26,78.99,88.79,82.26,79.14,88.49,,132.14,114.49,14.32,0.99,,,,,3.65,3.15,3.12,3.5,4.41,,130.14,117.55,134.41,112.59,123.5,686025300,135053260.0,119503570.0,107220425.0,1.58,56.03,282356531.2,123.24,0.19,,35.04,18.64,,,,126.66,129.88,131.52,125.02,121.8,123.45,3.65,2.85,6.18,131.98,132.03,131.95,-10645260.5
2020-12-23,AAPL,132.16,132.43,130.78,130.96,88223700,1.86,1.33,0.53,3.62,3.04,0.58,130.37,129.46,128.24,127.51,126.82,125.88,124.52,123.2,122.47,121.69,121.03,120.47,119.99,119.21,117.39,115.76,129.29,126.96,125.64,124.11,,,,,,128.46,126.16,,130.69,129.21,127.39,131.17,130.91,129.97,0.38,0.31,66.85,73.11,66.85,67.01,75.96,,129.84,150.78,5.83,,9.18,8.02,15.79,-24.19,-15.81,75.11,81.02,63.29,75.81,81.25,64.92,,132.69,115.53,13.83,0.9,,,,,3.62,3.16,3.02,3.46,4.29,,130.83,118.21,134.41,115.17,124.79,597801600,133056280.0,116817020.0,105937900.0,0.83,50.46,213381638.48,123.55,0.13,,34.05,18.61,,,,131.98,134.31,136.74,129.55,127.22,123.45,-0.92,-0.7,1.65,131.39,131.61,131.28,-68974892.73
2020-12-24,AAPL,131.32,133.46,131.1,131.97,54930100,2.02,1.47,0.55,3.77,3.19,0.58,131.17,130.29,129.07,128.32,127.61,126.64,125.23,123.85,123.08,122.26,121.57,120.97,120.46,119.63,117.68,115.92,129.94,127.83,126.25,124.9,,,,,,129.37,126.91,,131.58,130.12,128.26,132.05,131.83,130.91,0.39,0.33,70.63,78.32,67.43,70.33,75.74,,126.65,143.56,6.1,,8.73,9.72,15.94,-17.11,-12.68,81.04,79.47,84.19,82.89,80.32,88.03,,133.28,116.52,13.42,0.92,,,,,3.11,3.23,2.98,3.52,4.19,,131.7,118.77,134.41,116.22,125.32,652731700,125170340.0,114178810.0,104859445.0,0.52,54.87,198950849.49,123.74,0.12,,35.51,16.64,,,,131.39,132.0,133.04,130.35,129.74,123.67,1.01,0.77,2.5,132.18,132.28,132.12,-14430788.98
2020-12-28,AAPL,133.99,137.34,133.51,136.69,124486200,2.44,1.66,0.78,4.21,3.39,0.82,133.93,132.43,130.76,129.84,129.01,127.9,126.32,124.8,123.96,123.06,122.3,121.66,121.1,120.19,118.06,116.13,131.95,129.26,127.21,125.91,,,,,,130.98,128.03,,133.76,131.73,129.62,134.67,133.75,132.56,0.42,0.35,78.72,85.55,81.21,73.86,78.3,79.52,166.08,182.78,12.24,,14.28,12.94,20.1,-3.78,-3.08,95.32,83.82,118.31,96.22,84.97,118.71,,134.89,116.93,14.27,1.1,,,,,3.62,3.45,3.16,3.95,4.49,,133.22,119.42,137.34,116.81,127.08,777217900,111559280.0,117933450.0,108749190.0,1.14,56.29,281183247.93,124.34,0.16,,37.76,15.59,,,,132.18,133.25,134.54,130.89,129.82,123.88,4.72,3.58,5.37,135.85,135.43,136.06,82232398.43
2020-12-29,AAPL,138.05,138.79,134.34,134.87,121047300,2.62,1.85,0.76,4.37,3.59,0.78,134.4,133.24,131.67,130.75,129.91,128.77,127.14,125.54,124.66,123.72,122.92,122.23,121.64,120.67,118.39,116.31,133.27,130.56,127.95,126.7,,,,,,132.0,128.89,,134.71,132.77,130.62,135.49,134.8,133.64,0.44,0.36,79.99,70.94,73.98,68.53,74.21,75.95,134.09,162.42,9.44,,13.09,10.49,15.82,-21.03,-17.83,74.45,83.6,56.13,78.97,86.03,64.86,,135.92,117.48,14.56,0.94,,,,,4.0,3.63,3.3,3.31,4.61,,134.4,119.87,138.79,120.01,129.4,656170600,111518420.0,122119730.0,106331045.0,1.14,57.63,188969686.8,124.87,0.11,,37.91,14.81,,,,135.85,138.18,139.68,134.35,132.02,124.42,-1.82,-1.33,4.45,136.0,136.56,135.72,-92213561.12
2020-12-30,AAPL,135.58,135.99,133.4,133.72,96452100,2.64,2.01,0.63,4.35,3.74,0.61,134.06,133.4,132.13,131.29,130.5,129.39,127.76,126.15,125.25,124.27,123.44,122.73,122.11,121.1,118.69,116.49,133.64,131.15,128.57,127.25,,,,,,132.57,129.56,,134.97,133.43,131.37,135.38,135.29,134.34,0.45,0.38,70.69,66.63,73.02,72.23,70.12,73.0,90.12,117.45,9.24,17.45,5.84,11.94,11.0,-27.2,-27.0,66.95,78.91,43.04,72.8,82.66,53.08,,136.78,117.72,14.98,0.84,,,,,3.94,3.46,3.22,3.3,4.77,,134.69,120.84,138.79,120.15,129.47,559718500,97027880.0,116040570.0,104767240.0,0.92,57.97,116351310.36,125.2,0.05,,39.75,13.15,96.0,4.0,92.0,136.0,137.66,140.45,133.21,131.55,125.28,-1.15,-0.85,2.59,134.37,134.7,134.21,-72618376.45
2020-12-31,AAPL,134.08,134.74,131.72,132.69,99116600,2.56,2.12,0.44,4.2,3.83,0.37,133.37,133.16,132.25,131.55,130.84,129.8,128.23,126.63,125.73,124.74,123.9,123.16,122.53,121.48,118.97,116.65,133.99,131.64,129.3,127.73,,,,,,132.85,130.07,,134.76,133.78,131.9,134.72,135.36,134.74,0.47,0.4,53.8,61.14,71.85,67.88,64.74,70.57,58.07,84.95,8.96,15.21,4.88,9.45,9.61,-33.44,-32.73,60.23,67.21,46.28,66.56,72.78,54.12,,137.34,118.12,15.05,0.76,,,,,3.68,3.41,3.15,3.11,4.81,,135.06,121.4,138.79,120.15,129.47,460601900,99206460.0,116131370.0,105272860.0,0.94,57.06,80905638.83,125.47,-0.0,41.3,40.33,15.08,92.0,0.0,92.0,134.37,135.34,136.96,132.75,131.78,126.09,-1.03,-0.77,3.02,133.05,133.23,132.96,-35445671.52
2021-01-04,AAPL,133.52,133.61,126.76,129.41,143301900,2.23,2.14,0.09,3.78,3.82,-0.04,131.39,131.91,131.62,131.16,130.62,129.75,128.35,126.84,125.96,125.0,124.16,123.44,122.8,121.74,119.18,116.77,133.48,131.71,129.71,128.05,,,,,,132.45,130.23,,133.47,133.46,131.96,132.7,134.51,134.45,0.46,0.41,44.04,57.18,53.45,62.12,58.62,64.83,-7.2,30.45,1.2,11.53,0.71,7.0,6.47,-54.38,-50.32,38.85,55.35,5.87,45.62,61.66,13.55,45.55,137.42,118.69,14.63,0.57,,,,,3.78,3.71,3.36,3.04,4.68,,135.77,120.92,138.79,120.15,129.47,317300000,116880820.0,121025580.0,108489575.0,1.32,54.91,48479661.46,125.69,-0.01,40.35,37.11,23.42,88.0,0.0,88.0,133.05,134.38,136.07,131.36,130.03,138.79,-3.28,-2.47,6.85,129.93,130.18,129.8,-32425977.37
2021-01-05,AAPL,128.89,131.74,128.43,131.01,97664900,2.06,2.13,-0.07,3.53,3.76,-0.23,131.2,131.61,131.49,131.13,130.68,129.91,128.6,127.15,126.29,125.33,124.5,123.77,123.12,122.04,119.41,116.92,132.34,132.14,130.28,128.49,,,,,,132.32,130.51,,133.0,133.46,132.21,132.01,134.17,134.46,0.46,0.42,46.47,57.25,56.76,65.46,60.57,64.12,-11.67,32.78,2.5,12.37,4.35,9.23,8.76,-50.72,-41.74,35.33,44.81,16.37,49.28,53.82,40.21,50.36,137.53,119.45,14.07,0.64,,,,,4.01,3.82,3.44,2.5,4.52,,136.24,120.96,138.79,120.15,129.47,414964900,111516560.0,111537920.0,109459800.0,0.89,55.55,103065783.82,125.83,0.01,39.12,34.96,22.76,84.0,0.0,84.0,129.93,133.09,136.78,126.24,123.08,138.55,1.6,1.24,3.31,130.39,130.08,130.55,54586122.36
2021-01-06,AAPL,127.72,131.05,126.38,126.6,155088000,1.59,2.02,-0.43,2.94,3.6,-0.66,128.9,129.94,130.4,130.31,130.05,129.5,128.41,127.11,126.31,125.4,124.6,123.89,123.26,122.19,119.55,117.01,130.69,131.98,130.61,128.63,125.6,,,,,131.32,130.33,128.54,131.16,132.64,131.86,129.52,132.7,133.63,0.44,0.43,12.04,36.76,46.14,47.73,55.19,54.5,-76.14,-12.14,-1.63,6.34,-1.63,-1.28,2.85,-79.47,-65.4,1.77,25.32,-45.32,20.53,38.48,-15.36,43.73,137.44,119.82,13.7,0.38,,,,,4.32,3.72,3.6,2.82,4.41,6.02,135.84,120.98,138.79,120.15,129.47,259876900,118324700.0,114921560.0,112878600.0,1.37,46.36,-37410070.57,125.94,-0.07,34.74,27.19,27.34,80.0,0.0,80.0,130.39,132.36,133.7,129.05,127.08,138.31,-4.41,-3.37,4.67,128.01,128.72,127.66,-140475854.39
2021-01-07,AAPL,128.36,131.63,127.86,130.92,109578200,1.51,1.92,-0.4,2.79,3.44,-0.64,129.91,130.27,130.52,130.42,130.18,129.67,128.65,127.39,126.61,125.71,124.91,124.19,123.56,122.48,119.78,117.15,130.13,131.88,130.81,128.96,126.17,,,,,131.12,130.55,128.88,131.21,132.69,132.08,129.81,132.58,133.66,0.42,0.42,37.49,49.91,57.23,54.8,58.01,58.33,-27.96,21.68,3.36,6.68,-0.96,3.11,6.54,-51.3,-42.22,36.58,24.56,60.63,48.7,39.5,67.08,44.27,137.59,120.33,13.38,0.61,,,,,4.27,3.95,3.72,2.84,4.31,5.67,136.54,120.76,138.79,120.15,129.47,369455100,120949920.0,108988900.0,114246235.0,0.96,46.79,30894642.95,126.07,-0.05,30.41,25.8,25.75,76.0,0.0,76.0,128.01,129.64,132.68,124.97,123.34,137.84,4.32,3.41,5.03,130.14,129.74,130.33,68304713.53
2021-01-08,AAPL,132.43,132.63,130.23,132.05,105158200,1.52,1.84,-0.32,2.73,3.3,-0.56,130.98,130.86,130.86,130.72,130.47,129.97,128.97,127.74,126.96,126.06,125.26,124.54,123.89,122.79,120.02,117.3,130.0,131.99,131.09,129.47,126.74,,,,,131.15,130.85,129.26,131.61,132.92,132.41,130.54,132.74,133.86,0.41,0.42,44.71,50.17,56.58,55.13,58.48,59.48,8.6,44.39,2.98,7.29,1.09,3.35,10.27,-43.94,-36.16,45.69,28.02,81.04,56.06,41.76,84.66,48.97,137.51,121.44,12.41,0.66,,,,,3.98,3.99,3.75,2.82,4.02,5.37,136.95,120.99,138.79,120.15,129.47,474613300,122158240.0,110682350.0,113749685.0,0.92,47.2,85226379.62,126.24,0.01,26.05,25.13,25.46,72.0,24.0,48.0,130.14,132.41,133.91,128.64,126.37,137.38,1.13,0.86,2.4,131.64,131.43,131.74,54331736.67
2021-01-11,AAPL,129.19,130.17,128.5,128.98,100384500,1.28,1.73,-0.44,2.41,3.12,-0.71,129.98,130.23,130.44,130.4,130.24,129.85,128.97,127.83,127.09,126.23,125.44,124.73,124.09,122.99,120.2,117.42,129.91,131.69,131.11,129.76,127.17,,,,,130.6,130.8,129.4,130.87,132.55,132.31,129.66,132.05,133.45,0.39,0.41,39.58,32.32,44.91,53.44,57.88,56.67,-72.21,-12.27,-2.2,4.91,-2.99,2.32,5.74,-63.95,-52.63,20.95,34.41,-5.96,36.05,46.94,14.28,48.01,137.25,122.27,11.54,0.45,,,,,4.12,4.03,3.68,2.98,3.74,4.99,137.03,120.91,138.79,120.55,129.67,374228800,113574760.0,115227790.0,114703300.0,0.88,49.81,42547939.5,126.33,-0.03,23.46,24.88,24.86,68.0,20.0,48.0,131.64,133.04,134.04,130.64,129.24,136.94,-3.07,-2.32,3.55,129.22,129.33,129.16,-42678440.12
2021-01-12,AAPL,128.5,129.69,126.86,128.8,91951100,1.07,1.6,-0.53,2.12,2.92,-0.8,129.39,129.76,130.08,130.11,130.02,129.72,128.96,127.9,127.2,126.37,125.6,124.91,124.27,123.19,120.37,117.53,129.47,130.9,131.25,130.08,127.57,,,,,130.08,130.71,129.51,130.26,132.17,132.19,129.0,131.4,133.04,0.36,0.4,47.93,34.95,46.1,50.88,56.26,55.14,-107.21,-41.83,-1.65,5.36,-7.89,0.57,6.39,-80.5,-54.77,25.18,30.61,14.33,19.5,37.2,-15.91,49.03,136.75,123.41,10.25,0.4,,,,,4.09,3.89,3.64,2.52,3.33,4.57,136.73,121.18,138.79,121.54,130.16,282277700,112432000.0,111974280.0,114953865.0,0.8,50.68,76664072.01,126.38,-0.04,23.28,25.81,23.9,64.0,16.0,48.0,129.22,129.93,130.89,128.26,127.55,136.52,-0.18,-0.14,2.83,128.45,128.28,128.54,34116132.51
2021-01-13,AAPL,128.76,131.45,128.49,130.89,88636800,1.04,1.48,-0.44,2.03,2.74,-0.71,130.14,130.13,130.26,130.25,130.15,129.86,129.14,128.12,127.44,126.62,125.86,125.17,124.53,123.44,120.58,117.66,130.33,130.51,131.43,130.54,127.97,,,,,130.08,130.79,129.72,130.49,132.22,132.32,129.53,131.39,133.03,0.34,0.39,49.61,43.3,48.12,48.39,59.28,56.44,-40.12,-6.32,-0.82,5.77,-3.98,-0.99,9.11,-63.66,-45.8,53.95,33.36,95.12,36.34,30.63,47.76,52.98,135.94,125.13,8.28,0.53,,,,,3.54,3.66,3.65,2.1,2.7,4.32,136.45,121.83,138.79,123.45,131.12,370914500,99141760.0,108733230.0,115426480.0,0.77,47.94,131762623.36,126.47,0.01,22.14,18.95,25.4,60.0,12.0,48.0,128.45,130.04,131.28,127.21,125.62,136.11,2.09,1.62,2.96,130.28,129.97,130.43,55098551.35
2021-01-14,AAPL,130.8,131.0,128.76,128.91,90221800,0.86,1.36,-0.5,1.78,2.55,-0.77,129.53,129.73,129.96,130.01,129.96,129.74,129.12,128.18,127.53,126.75,126.01,125.33,124.71,123.62,120.74,117.77,129.93,130.03,131.23,130.59,128.17,,,,,129.79,130.63,129.78,130.0,131.88,132.19,129.02,130.85,132.64,0.32,0.38,59.04,41.43,35.07,46.78,57.58,57.14,-56.43,-33.7,-5.69,3.64,-4.81,-2.05,1.03,-79.61,-64.41,34.99,38.04,28.9,20.39,25.41,10.34,48.24,135.9,125.27,8.14,0.34,,,,,3.38,3.7,3.67,1.82,2.66,4.2,136.51,121.72,138.79,123.45,131.12,280692700,95270480.0,108110200.0,112075385.0,0.81,47.92,53624100.15,126.55,-0.1,21.08,18.74,25.11,56.0,8.0,48.0,130.28,132.06,133.24,129.1,127.32,135.72,-1.98,-1.51,2.24,129.56,129.88,129.39,-78138523.21
2021-01-15,AAPL,128.78,130.22,127.0,127.14,111598500,0.58,1.2,-0.62,1.43,2.32,-0.9,128.33,128.86,129.33,129.49,129.53,129.42,128.93,128.1,127.51,126.77,126.06,125.41,124.8,123.73,120.87,117.87,128.94,129.47,130.98,130.55,128.31,,,,,129.26,130.3,129.72,129.05,131.26,131.84,127.9,129.94,131.96,0.29,0.36,31.51,44.48,35.14,42.58,49.13,53.88,-88.55,-80.19,-5.73,4.4,-5.55,-4.83,-0.67,-93.88,-75.95,12.16,33.7,-30.92,6.12,20.95,-23.53,48.93,135.95,125.16,8.27,0.18,,,,,3.18,3.75,3.54,1.76,2.7,4.1,136.43,121.43,138.79,123.45,131.12,169094200,96558540.0,109358390.0,112744880.0,0.99,42.63,-48270182.46,126.59,-0.16,20.35,16.52,28.12,52.0,4.0,48.0,129.56,130.35,131.8,128.11,127.32,135.35,-1.77,-1.37,3.22,128.12,128.61,127.88,-101894282.61
2021-01-19,AAPL,127.78,128.71,126.94,127.83,90757300,0.4,1.04,-0.64,1.18,2.1,-0.91,128.08,128.52,129.0,129.18,129.27,129.22,128.83,128.08,127.53,126.83,126.15,125.51,124.92,123.87,121.01,117.97,128.71,129.31,130.7,130.51,128.47,,,,,128.96,130.04,129.69,128.59,130.84,131.6,127.51,129.35,131.47,0.26,0.34,28.43,41.9,38.47,34.47,50.02,55.41,-95.41,-86.4,-4.4,3.72,-1.58,-8.86,-0.87,-88.32,-71.45,23.2,23.45,22.7,11.68,12.73,9.59,42.22,135.98,125.04,8.39,0.26,,,,,2.71,3.49,3.53,1.83,2.74,3.97,135.81,121.84,138.79,123.45,131.12,259851500,94633100.0,104103930.0,112564755.0,0.81,35.16,-47757429.35,126.62,-0.15,21.04,9.8,30.31,48.0,0.0,48.0,128.12,129.24,131.34,126.02,124.9,134.99,0.69,0.54,1.77,127.83,127.82,127.83,512753.11
2021-01-20,AAPL,128.66,132.49,128.55,132.03,104319500,0.58,0.95,-0.37,1.32,1.94,-0.62,130.06,129.69,129.67,129.7,129.69,129.57,129.13,128.38,127.82,127.12,126.44,125.8,125.2,124.13,121.23,118.11,129.36,129.42,130.39,130.78,128.8,,,,,129.46,130.19,129.92,129.63,131.23,131.9,129.19,129.96,131.78,0.24,0.32,63.98,63.97,48.85,45.4,53.57,59.55,41.54,7.27,-0.5,7.86,1.02,-2.84,5.37,-41.21,-44.07,89.6,41.65,185.5,58.79,25.53,125.31,48.42,135.98,125.58,7.95,0.62,,,,,3.03,3.51,3.67,1.96,2.6,3.84,136.14,122.12,138.79,123.45,131.12,364171000,97106780.0,104769390.0,108153655.0,0.96,34.22,32203202.63,126.73,-0.07,20.41,14.5,30.18,44.0,0.0,44.0,127.83,128.71,129.6,126.94,126.06,134.64,4.2,3.29,4.66,131.02,130.52,131.28,79960631.98
2021-01-21,AAPL,133.8,139.67,133.59,136.87,120150900,1.08,0.98,0.1,1.79,1.91,-0.12,133.46,132.08,131.27,131.01,130.8,130.48,129.87,129.0,128.4,127.66,126.95,126.28,125.66,124.55,121.54,118.29,130.56,130.44,130.52,131.21,129.24,,,,,130.81,130.77,130.44,132.02,132.43,132.77,132.53,131.71,132.92,0.23,0.3,75.92,64.91,62.32,54.55,60.33,58.57,265.13,168.26,5.76,12.39,10.27,3.15,8.64,-21.07,-17.26,78.14,63.65,107.13,78.93,49.8,137.19,55.32,136.93,125.49,8.71,1.0,,,,,3.62,3.87,3.89,2.82,2.86,3.99,137.6,122.13,139.67,126.38,133.02,484321900,103409600.0,101275680.0,108098620.0,1.11,41.97,41688799.99,127.01,-0.12,16.93,26.41,25.63,100.0,0.0,100.0,131.02,133.5,134.96,129.56,127.08,126.38,4.84,3.67,7.64,136.71,136.63,136.75,9485597.37
2021-01-22,AAPL,136.28,139.85,135.02,139.07,114459400,1.63,1.11,0.52,2.32,1.99,0.33,136.27,134.41,133.0,132.47,132.07,131.56,130.74,129.75,129.09,128.29,127.54,126.83,126.18,125.03,121.88,118.5,132.59,131.26,130.88,131.57,129.73,,,,,132.38,131.52,131.07,134.5,133.86,133.82,135.75,133.7,134.3,0.23,0.29,76.08,66.7,63.05,58.92,60.83,60.32,232.28,170.47,6.15,8.75,8.15,6.38,7.19,-5.79,-5.79,94.0,87.25,107.49,94.21,77.31,128.01,58.48,138.28,124.86,10.2,1.06,,,,,3.9,4.0,3.89,3.93,3.36,4.27,138.74,122.75,139.85,126.38,133.12,598781300,108257120.0,101763800.0,105376350.0,1.09,49.35,119179946.58,127.3,-0.08,14.28,25.88,21.8,100.0,16.0,84.0,136.71,139.83,142.79,133.75,130.63,126.65,2.2,1.61,4.83,137.98,137.44,138.25,77491146.58
